CID,SMILES,pred_lum,pred_PLQY
121375158,CCOc1c(F)c[c-]c(-c2cc(N)c(Cl)c(OC(=O)O)n2)c1F,519,73.1
59645706,[C-]#[N+]c1c(F)c[c-]c(-c2cccc(C(C)(C)c3cccc(C(c4ccccc4)(c4ccccc4)c4ccccc4)n3)n2)c1F,537,73.0
169234213,CN=CC(=CN)[C@](O)(CN)c1cc2c(c(-c3[c-]c(Cl)c(F)cc3F)n1)OC[C@]2(C)C([NH-])=O,577,73.0
58161834,[C-]#[N+]c1c(F)c[c-]c(-c2cc(C(C)C(C)C)cc(C(C)(C)c3cccc(C(=O)O)n3)n2)c1F,546,73.0
170378264,COc1cc(C(O)=NC[C@](O)(c2ccc(F)c(-c3[c-]c(Cl)c(F)cc3F)n2)C2CC2)cc2cc(C)cnc12,567,72.9
170182311,Cn1ncc2c(-c3[c-]cc(F)cc3F)nc([C@H]3CCO[C@@H](C4(C)C=NN(C5CC5)C4)C3)cc2c1=O,575,72.9
90783185,CN(C)c1ccnc(-c2[c-]cc(F)c(N)c2F)c1,522,72.8
169675790,Cc1cnc2c(OC(F)F)cc(C(O)=NCC(O)(c3cc4c(c(-c5[c-]cc(F)c(Cl)c5F)n3)OCC4CCC(=N)O)C3(F)CC3)cc2c1,579,72.8
102578836,COC(CCCCCC1CC2C=CC1C2)(c1cccc(-c2[c-]cc(F)cc2F)n1)c1cccc(-c2ccc(F)cc2F)n1,524,72.8
59645807,CC(C)(C)c1cc(C(=O)O)nc(C(C)(C)c2cc(C(C)(C)C)cc(-c3[c-]cc(F)cc3F)n2)c1,546,72.7
161596651,CC(C)(c1cc(-c2ccccc2)cc(-c2[c-]cc(F)cc2F)n1)c1cc(-c2ccccc2)cc(-c2ccc(F)cc2F)n1,543,72.7
140602556,CC(C)(c1cccc(-c2[c-]cc(F)c(-c3cc(F)c(F)c(F)c3F)c2F)n1)c1cccc(-c2ccc(F)c(-c3c(F)c(F)c(F)c(F)c3F)c2F)n1,565,72.6
169241504,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]c(F)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)C(F)(F)F)cc2c1=NC(=CC(F)F)C=2,563,72.6
169234215,CCN=C(O)[C@@]1(C)COc2c1cc([C@@](O)(CN)c1ccccc1)nc2-c1[c-]c(Cl)c(F)cc1F,552,72.6
168848321,CC(=O)c1c(F)c[c-]c(-c2cc(C)ccn2)c1F,520,72.6
169043459,CN=C(O)c1cccc(Cn2ccc(-c3cc(-c4[c-]cc(F)cc4F)ncc3CN=C(C)O)n2)c1,522,72.6
170337578,CC(C)(C)OC(=O)N1C[C@@H]2C(Oc3cc(C(C)(C)N=C(O)OCc4ccccc4)cc(-c4[c-]cc(F)cc4F)n3)[C@@H]2C1,554,72.5
168887301,Cn1ncc2c(-c3[c-]cc(F)cc3F)nc(Cl)cc2c1=O,568,72.5
59342170,CC(C)(c1cccc(-c2n[nH]c(C(F)(F)F)n2)n1)c1cccc(-c2[c-]cc(F)c([N+](=O)[O-])c2F)n1,529,72.5
123773479,[C-]#[N+]c1cnc2ccc(-c3cccnc3-c3[c-]c(Cl)c(F)cc3F)cn12,535,72.4
169234066,CNC(O)[C@@]1(C)COc2c1cc([C@@](O)(CN)c1ccccc1)nc2-c1[c-]c(Cl)c(F)cc1F,548,72.4
71029763,CC(O)=NCC(=O)CC1C[C@H]1c1ccc(-c2[c-]cc(F)c(F)c2F)nc1,583,72.4
169234119,C[C@]1(C(=N)O)COc2c1cc(C(O)(CN)c1ccc(C(F)(F)F)cc1)nc2-c1[c-]c(Cl)c(F)cc1F,551,72.4
59342103,CC(C)(c1cccc(-c2[c-]cc(F)c(C(F)(F)F)c2F)n1)c1cc(-c2nc3ccccc3n2-c2ccccc2)c(F)c(C(F)(F)F)c1F,527,72.3
59646081,[C-]#[N+]c1c(F)c[c-]c(-c2cccc(C(C)(C)c3cccc(Sc4ccccc4)n3)n2)c1F,537,72.3
57703310,CC(C)(c1cccc(-c2[c-]cc(F)cc2F)n1)c1cccc(-n2cnc(C(F)(F)F)n2)n1,515,72.3
67339662,CC(C)(O)c1cc(C(=O)O)cc(-c2[c-]cc(F)cc2F)n1,547,72.2
169234072,C[C@]1(C(=N)O)COc2c1cc([C@@](O)(CN)c1cccc(F)c1)nc2-c1[c-]c(Cl)c(F)cc1F,546,72.2
59645662,Fc1c[c-]c(-c2cccc(C(c3ccccc3)(c3ccccc3)c3ccc4c5ccccc5n(-c5ccccc5)c4n3)n2)c(F)c1,570,72.1
169234297,C[C@]1(C(=N)O)COc2c1cc(C(O)(CN)c1ccncc1)nc2-c1[c-]c(Cl)c(F)cc1F,552,72.1
58621419,Fc1c[c-]c(-c2cccc(C(CCCOc3ccccc3)(c3ccccn3)c3cccc(C(F)(F)F)n3)n2)c(F)c1,521,72.0
145482097,CC(C)(c1cccc(C(=N)C=C(N)C(F)(F)F)n1)c1cccc(-c2[c-]cc(F)cc2F)n1,545,72.0
168887212,Cn1ncc2c(-c3[c-]cc(F)cc3F)nc(C3CCOCC3)cc2c1=O,558,72.0
59645901,CN(C)c1cc(-c2[c-]cc(F)cc2F)nc(C(C)(C)c2cccc(-n3cnc4nccnc43)n2)c1,540,72.0
57703285,[C-]#[N+]c1c(F)c[c-]c(-c2cccc(C(C)(C)c3cccc(-c4cc(C(F)(F)F)n[nH]4)n3)n2)c1F,526,72.0
59342140,[C-]#[N+]c1c(F)c[c-]c(-c2cccc(C(C)(C)c3cccc(C(O)=S)n3)n2)c1F,533,71.8
57923487,CC(C)(c1cccc(-c2[c-]cc(F)cc2F)n1)c1ccn(-c2ccc(F)nc2F)n1,529,71.7
59646103,[C-]#[N+]c1c(F)c[c-]c(-c2cccc(C(c3ccccc3)(c3ccccc3)c3cccc(-n4ccc(C(F)(F)F)n4)n3)n2)c1F,522,71.7
140585316,CC1CCC(C)(Cc2cc(-c3[c-]cc(F)cc3F)nc(C(C)(C)c3cc(CC4(C)CCC(C)C4)cc(-c4ccc(F)cc4F)n3)c2)C1,539,71.7
59645958,[C-]#[N+]c1c(F)c[c-]c(-c2cccc(C(C)(C)c3cccc(C(c4ccccc4)(c4ccccc4)c4cccc(C(F)(F)F)c4)n3)n2)c1F,536,71.7
59342220,CNC(=O)c1cccc(C(C)(C)c2cccc(-c3[c-]cc(F)c(C(F)(F)F)c3F)n2)n1,540,71.6
140585472,[C-]#[N+]c1c(F)c[c-]c(-c2cc(CC3(C)CCCC3)cc(C(C)(C)c3cccc(C(=O)O)n3)n2)c1F,542,71.6
170711737,CN=C(O)c1c(N)c(-c2[c-]cc(F)cc2F)nc(Cl)c1F,564,71.6
59645825,CC(C)(c1cccc(-c2[c-]cc(F)cc2F)n1)c1cccc(-n2cnc3nccnc32)n1,521,71.6
59645688,[C-]#[N+]c1c(F)c[c-]c(-c2cccc(C(C)(C)c3cccc(-n4cnc(C(C)(C)C)c4)n3)n2)c1F,530,71.6
57604018,[C-]#[N+]c1c(F)c[c-]c(-c2cccc(C(C)(C)c3cccc(C(=O)O)n3)n2)c1F,534,71.6
169264879,CNCC(c1cc(C2(C=O)CC2)c(F)c(-c2[c-]c(Cl)c(F)cc2F)n1)C1CC1,527,71.5
59357049,CC(C)(c1cccc(C(N)=NC(=N)C(F)(F)F)n1)c1cccc(-c2[c-]cc(F)cc2F)n1,558,71.4
81870893,Nc1ccnc(-c2[c-]c(F)c(F)cc2F)c1,488,71.4
59645799,[C-]#[N+]c1c(F)c[c-]c(-c2cccc(C(C)(C)c3cccc(C(C)(C)c4ccccc4)n3)n2)c1F,534,71.4
161596654,CC(C)(c1cc(-c2ccccc2)cc(-c2[c-]cc(F)cc2F)n1)c1cc(-c2ccccc2)cc(-c2ccc(Cl)cc2Cl)n1,557,71.4
127033745,Fc1c[c-]c(-c2nc3cccnc3c3c2Cc2ccccc2-3)c(F)c1,553,71.3
57852537,CC(C)(c1cccc(C(=O)O)n1)c1cccc(-c2[c-]cc(F)c(C(F)(F)F)c2F)n1,531,71.3
67294787,CS(=O)(=O)c1c(C2C[C@H]3CC[C@@H](C2)N3C(=O)c2nc[nH]n2)nc2c(-c3ccc(-c4[c-]cc(F)cc4F)nc3)cnn2c1N,540,71.3
71115780,CS(=O)(=O)c1c(C2CC3CCC(C2)N3C(=O)c2nc[nH]n2)nc2c(-c3ccc(-c4[c-]cc(F)cc4F)nc3)cnn2c1N,540,71.3
59342053,CC(C)(c1cccc(-c2cccc(-c3[c-]cc(F)c(F)c3F)n2)n1)c1ccc[nH]1,552,71.3
57653787,C=CCc1ccnc(-c2[c-]cc(F)cc2F)c1,517,71.3
59342025,COC(=O)c1c(F)c[c-]c(-c2cccc(C(C)(C)c3cccc(-c4ccc(F)c(C(=O)OC)c4F)n3)n2)c1F,551,71.2
155523029,OC(=NC1CC1)c1c[nH]ccc1=Nc1cc(-c2[c-]cc(F)cc2F)[nH]c2nccc12,514,71.2
67417689,COC(=O)Oc1nc(-c2[c-]cc(F)c(OC)c2F)cc(N)c1Cl,535,71.2
140806430,[C-]#[N+]c1c(F)c[c-]c(-c2cccc(C(F)(F)F)n2)c1F,523,71.1
67420340,COC(=O)Oc1nc(-c2[c-]cc(F)c(F)c2F)cc(N)c1Cl,551,71.0
153292838,CC(C)c1ncnc(C(C)C)c1-n1c(=O)nc(N2C[C@@H](C)N(C(=O)OC(C)(C)C)C[C@@H]2C)c2cc(F)c(-c3[c-]cc(F)cc3F)nc21,593,71.0
59645785,Fc1c[c-]c(-c2cccc(C(c3ccccc3)(c3ccccc3)c3cccc(-c4cnc(-c5ccccc5)n4-c4ccccc4)n3)n2)c(F)c1,530,71.0
58620907,CC1(C)c2cccc(n2)-c2[c-]c(c(F)c(Cc3ccccc3)c2F)Cc2cc(c(F)c(S(=O)(=O)c3ccccc3)c2F)-c2cccc1n2,557,70.9
156047615,Nc1cc(Cl)nc(-c2[c-]cc(F)cc2F)c1,520,70.9
59646079,CC(C)(c1ccccc1)c1cccc(C(C)(C)c2cccc(-c3[c-]cc(F)c(C(F)(F)F)c3F)n2)n1,531,70.8
168089835,C[C@]1(C(=N)O)COc2c1cc([C@@](O)(CN)C(F)(F)F)nc2-c1[c-]c(F)c(F)cc1F,545,70.7
170403847,Cc1cc([C@](O)(CN)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)ccn1,536,70.7
169675462,C[C@]1(C(=N)O)COc2c1cc(C(O)(CN)C(F)(F)F)nc2-c1[c-]c(F)c(F)cc1F,545,70.7
67420619,COC(=O)Oc1nc(-c2[c-]cc(F)c(C)c2F)cc(N)c1Cl,530,70.7
59342162,Cc1c(F)c[c-]c(-c2cccc(C(C)(C)c3cccc(-c4ccc(F)c(C)c4F)n3)n2)c1F,525,70.6
170286788,C=CC(O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4[c-]cc(F)cc4F)c(F)cc23)[C@@H](C)C1,586,70.6
153483666,CCCC(C)c1cc(N=CNC(=N)C(C)(C)C)nc(C(C)(C)c2cc(C(C)CCC)cc(-c3[c-]cc(F)cc3F)n2)c1,575,70.6
169264840,COc1cc(C(O)=NCC(c2cc(C3(C=O)CC3)c(F)c(-c3[c-]c(Cl)c(F)cc3F)n2)C2CC2)cc2c1=[N+](C(F)F)C=2,564,70.6
59645702,CC(C)(c1cccc(-c2[c-]cc(F)c(C(F)(F)F)c2F)n1)c1cccc(C(O)c2ccc(F)cc2F)n1,531,70.6
169264848,CN=C(O)c1cc([C@@](O)(CN=C(O)c2cc(C=NC3CC3)c(N)c(OC)c2)c2ccccc2)nc(-c2[c-]c(Cl)c(F)cc2F)c1F,572,70.5
164910521,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)C2CC2)cc2sc(C3CC3)nc12,602,70.5
170516595,CC(C)(C)[Si](C)(C)OC[C@@]1(C)COc2c1cc([C@@](O)(CN)c1ccccc1)nc2-c1[c-]c(Cl)c(F)cc1F,550,70.5
102578837,Fc1c[c-]c(-c2cccc(C(F)(CCCCCC3CC4C=CC3C4)c3cccc(-c4ccc(F)cc4F)n3)n2)c(F)c1,512,70.5
169675593,COc1cc(C(O)=NCC(O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)C2CC2)cc2sc(C3CC3)nc12,602,70.5
59342033,CN(C)c1cc(-c2[c-]cc(F)c(C(F)(F)F)c2F)nc(C(C)(C)c2cc(N(C)C)cc(-c3ccc(F)c(C(F)(F)F)c3F)n2)c1,540,70.5
163482464,CC(O)=Nc1ccc2c(-c3[c-]cc(F)cc3F)nc(N(C(=[NH2+])O)c3c(F)cccc3F)cc2c1,603,70.5
154268588,N=c1nc2cccc(-c3[c-]cc(F)c(F)c3F)n2[nH]1,535,70.4
91378524,CCC(C)C1CC(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3[c-]cc(F)cc3F)n2)C1,541,70.4
59646008,CC(C)(c1cccc(-c2[c-]cc(F)c(C(F)(F)F)c2F)n1)c1cccc(C(C)(C)c2ccc(F)cc2F)n1,532,70.4
156073187,Nc1ncnc2c1ncn2Cc1cc(-c2[c-]cc(F)cc2F)ncc1N1CCC[C@](N)([C@H](O)C(F)F)C1,537,70.4
156073190,Nc1ncnc2c1ncn2Cc1cc(-c2[c-]cc(F)cc2F)ncc1N1CCC[C@](N)([C@@H](O)C(F)F)C1,537,70.4
170368496,OC[C@](O)(c1ccc(F)c(-c2[c-]c(Cl)c(F)cc2F)n1)C1CC1,552,70.3
169233904,C=S1C(C)=CC=C1C(O)(CN=C(O)c1cc(OC)c2nn(C3CC3)cc2c1)c1cc2c(c(-c3[c-]c(C)c(F)cc3F)n1)OC[C@]2(C)CN,584,70.3
140585231,CC1(CC(C=C(N)C(C)(C)c2cccc(-c3[c-]cc(F)cc3F)n2)=Nc2ccccc2)CCCC1,561,70.3
142641463,C#CCOc1cc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c(-c2[c-]cc(F)c(F)c2F)n1,588,70.2
169234214,CN=C/C(=C\N)[C@](O)(CN)c1cc2c(c(-c3[c-]c(Cl)c(F)cc3F)n1)OC[C@]2(C)C(=N)O,581,70.2
155483826,C[C@@H](N=C(O)c1cc(-c2[c-]cc(F)cc2F)nc(C(C)(C)O)c1)c1ccc(C(F)(F)F)nc1,544,70.2
145489403,C=C/C=c1\c(=C)c2ccccc2n1-c1cc(-c2[c-]cc(F)cc2F)nc(C(C)(C)c2cc(-n3c4c(c5ccccc53)=CCC(C)C=4)cc(-c3ccc(F)cc3F)n2)c1,600,70.2
57703325,[C-]#[N+]c1c(F)c[c-]c(-c2cccc(C(C)(C)c3cccc(-c4ccccc4)n3)n2)c1F,542,70.1
102429109,Cc1cc(C)c(-c2ccnc(-c3[c-]cc(F)cc3F)c2)c(C)c1,511,70.1
58831129,CC(C)(c1cc(-n2c(-c3ccccc3)nc3ccccc32)cc(-c2[c-]cc(F)cc2F)n1)c1cc(-n2c(-c3ccccc3)nc3ccccc32)cc(-c2ccc(F)cc2F)n1,546,70.1
59357061,CC(C)(c1cccc(N=CC=C(N)C(F)(F)F)n1)c1cccc(-c2[c-]cc(F)cc2F)n1,546,70.1
59645878,CC(C)(c1cccc(C(O)=S)n1)c1cccc(-c2[c-]cc(F)cc2F)n1,531,70.0
68912398,Cc1cccc(N=C(O)C2CNCCN2c2ncnc3ccc(-c4[c-]cc(F)cc4F)nc23)c1,582,70.0
124033389,N=Cc1cc(-c2cccnc2-c2[c-]cc(F)cc2F)ccc1N,543,70.0
59342341,CC(C)(c1cccc(-c2[c-]cc(F)c(F)c2F)n1)c1cccc(-c2ccc(F)c(F)c2F)n1,548,69.9
170408641,CCOc1c(CC(=N)O)cc([C@@](O)(CN)c2ccn(C)n2)nc1-c1[c-]c(Cl)c(F)cc1F,558,69.9
169264837,COc1cc(C(O)=NC[C@@](O)(c2ccccc2)c2cc(C(O)=NCC(C)(C)O)c(F)c(-c3[c-]c(Cl)c(F)cc3F)n2)cc(C=NC2CC2)c1N,573,69.9
68598314,COC(=O)c1nc(-c2[c-]cc(F)c(OC)c2F)cc(N)c1Cl,566,69.9
81870920,Cc1[c-]c(-c2cc(N)ccn2)c(F)cc1F,495,69.9
170378314,C=C(c1ccccc1)c1cc(N2C(=O)CC[C@H]2C(C)=O)cc(-c2[c-]c(Cl)c(F)cc2F)n1,545,69.8
68597639,COC(=O)c1nc(-c2[c-]cc(F)c(F)c2F)cc(N)c1Cl,566,69.7
58756158,Fc1c[c-]c(-c2cccc(C(c3cccc(-c4ccc(F)cc4F)n3)(c3cccc(-n4cnc(C(F)(F)F)n4)n3)c3cccc(-n4cnc(C(F)(F)F)n4)n3)n2)c(F)c1,513,69.7
59342254,CC(C)(c1cccc(-c2[c-]cc(F)c(-c3nc4ccccc4n3-c3ccccc3)c2F)n1)c1cccc(-c2ccc(F)c(-c3nc4ccccc4n3-c3ccccc3)c2F)n1,527,69.7
153394010,Cc1nnc(CC2CN(C(O)=Nc3nc(-c4[c-]cc(F)cc4F)ccc3N)C2)s1,541,69.7
163926590,[2H]C([2H])([2H])c1cc(-c2[c-]cc(F)cc2F)ncc1C([2H])([2H])C([2H])([2H])c1cc(-c2ccccc2-c2cnc(-c3ccc4c(c3)C3C=CC5C(C=C3)C45)cc2-c2ccc(-c3ccccc3)cc2)cc(C([2H])([2H])C([2H])([2H])c2cnc(-c3ccc(F)cc3F)cc2C)c1,540,69.6
59645749,CC(C)(c1cccc(N=Cc2ccccc2)n1)c1cccc(-c2[c-]cc(F)cc2F)n1,561,69.6
59342065,CC(C)(c1cccc(-c2[c-]cc(F)c(SOOC(F)(F)F)c2F)n1)C(C)(C)c1cccc(-c2ccc(F)c(S(=O)(=O)C(F)(F)F)c2F)n1,500,69.6
168887274,Cn1ncc2c(-c3[c-]cc(F)cc3F)nccc2c1=O,556,69.6
169674480,Cc1cnc2c(OC(F)F)cc(C(O)=NCC(O)(c3cc4c(c(-c5[c-]cc(F)c(F)c5F)n3)OC[C@]4(C)C(=N)O)C(F)(F)F)cc2c1,571,69.5
75607129,CC1(C)C2Cc3cc(-c4[c-]cc(F)cc4F)ncc3C1C2,527,69.5
169674525,Cc1cnc2c(OC(F)F)cc(C(O)=NC[C@](O)(c3cc4c(c(-c5[c-]cc(F)c(F)c5F)n3)OC[C@]4(C)C(=N)O)C(F)(F)F)cc2c1,571,69.5
51050798,CC1(C)[C@H]2Cc3cc(-c4[c-]cc(F)cc4F)ncc3[C@@H]1C2,527,69.5
59645779,Fc1c[c-]c(-c2cccc(C(c3ccccc3)(c3ccccc3)c3cccc(-n4ccc(C(F)(F)F)n4)n3)n2)c(F)c1,515,69.4
67420182,Nc1cc(-c2[c-]cc(F)c(F)c2F)nc(C(=O)O)c1Cl,558,69.4
169233870,CC(C)(C)OC(O)=Nc1cc([C@](O)(CN)c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)C(=N)O)ccn1,548,69.4
123363861,CC1CN(S(=O)(=O)c2ccc(-c3[c-]cc(F)cc3F)nc2)CC(=O)N1c1cc(-c2ccccc2)sc1C(=O)O,578,69.4
156266912,CC(C)c1ncnc(C(C)C)c1-n1c(=O)nc(N2C[C@@H](C)N(C(=O)O)C[C@@H]2C)c2cc(F)c(-c3[c-]cc(F)cc3F)nc21,596,69.4
59645781,[C-]#[N+]c1c(F)c[c-]c(-c2cccc(C(C)(C)c3cncc(C(C)(C)c4cccc(C(F)(F)F)c4)n3)n2)c1F,541,69.3
143449045,CCS/C=C(\N)C#Cc1ccc(-c2[c-]cc(F)cc2F)nc1,556,69.3
141178483,CCOc1c(F)c[c-]c(-c2cc(N=C(C)O)c(Cl)c(C(=O)OC)n2)c1F,580,69.3
68600320,COC(=O)c1nc(-c2[c-]cc(F)c(C)c2F)cc(N)c1Cl,560,69.3
170403817,C[C@]1(C(=N)O)COc2c1cc(C(O)(C#Cc1ncccn1)CN)nc2-c1[c-]c(Cl)c(F)cc1F,567,69.3
169674740,CCOc1c(CC(=N)O)cc([C@@](O)(CN=C(O)c2cc(OC(F)F)c3ncc(C)cc3c2)C(F)(F)F)nc1-c1[c-]cc(F)c(Cl)c1F,574,69.3
170516593,C[C@]1(C(=N)O)COc2c1cc([C@@](O)(CN)C1CC1(F)F)nc2-c1[c-]c(Cl)c(F)cc1F,548,69.3
170378199,N=C(O)C(F)(F)c1cc([C@@](O)(CN)C2CC2)nc(-c2[c-]cc(F)c(Cl)c2F)c1F,562,69.2
87528616,Fc1c[c-]c(-c2cc(Cl)ccn2)c(F)c1C(F)(C(F)(F)F)C(F)(F)F,520,69.2
57703289,CC(C)(c1cccc(-c2cccnc2)n1)c1cccc(-c2[c-]cc(F)cc2F)n1,546,69.2
59342250,COOSOc1c(F)c[c-]c(-c2cccc(C(C)(C)c3cccc(-c4ccc(F)c(OS(C)(=O)=O)c4F)n3)n2)c1F,538,69.1
169264660,CNCC(c1cc(C2(C=O)CC2)c(F)c(-c2[c-]cc(F)c(Cl)c2F)n1)C1CC1,530,69.1
170406476,CCOc1c(CC(=N)O)cc(C(O)(CN)c2ccc(C(F)(F)F)cc2)nc1-c1[c-]c(Cl)c(F)cc1F,553,69.1
71428664,C=Cc1ccnc(-c2[c-]cc(F)cc2F)c1,516,69.1
68598483,Cc1c(F)c[c-]c(-c2cc(N)c(Cl)c(C(=O)O)n2)c1F,540,69.1
59646012,CC(C)(c1cccc(-c2[c-]cc(F)cc2F)n1)c1cccc(N2C=Cc3ccccc3-c3ccccc32)n1,529,69.0
102825271,NNc1ccnc(-c2[c-]cc(F)cc2F)c1,508,69.0
169264766,CCC(O)(CC)c1cc([C@@](O)(CN=C(O)c2cc(C=NC3CC3)c(N)c(OC)c2)c2ccccc2)nc(-c2[c-]c(Cl)c(F)cc2F)c1F,584,69.0
123632599,[C-]#[N+]c1cnc2ccc(-c3cccnc3-c3[c-]c(Cl)c(F)cc3F)nn12,536,68.9
57573208,O=C(O)c1cccc(C(c2ccccc2)(c2ccccc2)c2cccc(-c3[c-]cc(F)cc3F)n2)n1,534,68.9
59645931,CC(C)(c1cccc(-c2[c-]cc(F)cc2F)n1)c1cccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)n1,534,68.9
169265013,CC(C)(F)c1cc([C@@](O)(CN)C2CC2)nc(-c2[c-]c(Cl)c(F)cc2F)c1F,555,68.9
58049642,C[N+](C)(C)c1c(F)c[c-]c(-c2ccccn2)c1F,503,68.8
59645876,CC(C)(c1cccc(C2=C[Si](C)(C)C=C2)n1)c1cccc(-c2[c-]cc(F)cc2F)n1,539,68.8
169264970,COc1cc(C(O)=NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3[c-]c(Cl)c(F)cc3F)n2)C2CC2)cc(C=NC(F)F)c1N,588,68.8
169676080,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]cc(F)c(F)c4F)n2)OCC3(C)C)C(F)(F)F)cc2cc(Br)cnc12,583,68.8
59341993,CC(C)(c1cccc(-c2[c-]cc(F)c(SOOC(F)(F)F)c2F)n1)c1cccc(-c2ccc(F)c(S(=O)(=O)C(F)(F)F)c2F)n1,500,68.8
168821803,Cc1ccnc(-c2[c-]cc(F)cc2F)c1-c1ccccc1,552,68.8
170378347,COc1cc(C(O)=NC[C@](O)(c2cc(C(C)(C)O)c(F)c(-c3[c-]c(Cl)c(F)cc3F)n2)c2nccs2)cc2cn(C3CC3)nc12,586,68.8
59342105,CC(C)(c1cccc(-c2[c-]cc(F)c(-c3c(F)c(F)c(F)c(F)c3F)c2F)n1)c1cccc(-c2ccc(F)c(-c3c(F)c(F)c(F)c(F)c3F)c2F)n1,543,68.8
57604040,[C-]#[N+]c1c(F)c[c-]c(-c2cccc(C(C)(C)c3cccc(-n4ccc(C(F)(F)F)n4)n3)n2)c1F,518,68.8
160478416,Cc1cc(-c2ccccc2-c2cnc(-c3[c-]cc(F)cc3F)cc2C)cc(-c2ccccc2-c2cnc(-c3ccccc3)cc2-c2ccc(-c3ccccc3)cc2)c1,530,68.7
59357341,CC(C)(c1ccnc(-c2[c-]cc(F)cc2F)c1)c1cccc(-c2ccc(F)cc2F)n1,524,68.7
164910578,COc1cc(C(O)=NC[C@](O)(c2cc3c(c(-c4[c-]c(Cl)c(F)cc4F)n2)OC[C@]3(C)N)C2(F)CC2)cc(/C=N/C(F)F)c1N,577,68.7
59645771,[C-]#[N+]c1c(F)c[c-]c(-c2cc(N(C)C)cc(C(C)(C)c3cccc(Sc4ccccc4)n3)n2)c1F,559,68.7
169675332,COc1cc(C(O)=NC[C@](O)(c2cc(CC(=N)O)c(OCC(F)F)c(-c3[c-]cc(F)c(F)c3F)n2)C(F)(F)F)cc2cn(C3CC3)nc12,577,68.7
168098380,Cc1cnc2c(OC(F)F)cc(C(O)=NC[C@](O)(c3cc4c(c(-c5[c-]c(Cl)c(F)cc5F)n3)OC[C@]4(C)C(=N)O)C3CC3)cc2c1,585,68.6
59342011,COc1c(F)c[c-]c(-c2cccc(C(C)(C)c3cccc(-c4ccc(F)c(OC)c4F)n3)n2)c1F,533,68.6
169674673,Cc1cnc2c(OC(F)F)cc(C(O)=NCC(O)(c3cc4c(c(-c5[c-]c(Cl)c(F)cc5F)n3)OC[C@]4(C)C(=N)O)C3CC3)cc2c1,585,68.6
157667077,Nc1cc(-c2[c-]cc(F)c(F)c2F)nc(CC(=O)O)c1Cl,564,68.5
166565524,Cc1cc(-c2[c-]cc(F)c(-c3ccccc3)c2F)ncc1CCc1cc(CCc2cnc(-c3ccc(F)c(-c4ccccc4)c3F)cc2C)cc(-c2ccccc2-c2cnc(-c3ccc(F)c(-c4ccccc4)c3)cc2-c2ccc(-c3ccccc3)cc2)c1,553,68.4
169264694,C=C(N)C1(c2cc(-c3[c-]cc(F)c(Cl)c3F)nc([C@@](O)(CN=C(O)c3cc(OC)c4nn(C5CC5)cc4c3)c3ccc(F)cc3)c2)CC1,607,68.4
170382435,COc1cc(C(O)=NC[C@@](O)(c2ccccc2)c2cc(N3C(=O)CCC3C(=N)O)cc(-c3[c-]c(Cl)c(F)cc3F)n2)cc2cn(C3CC3)nc12,580,68.4
59342268,CC(C)(c1cccc(-c2[c-]cc(F)c(-c3ccccc3)c2F)n1)c1cccc(-c2ccc(F)c(-c3ccccc3)c2F)n1,551,68.4
89556712,O=C(O)c1sc(-c2ccccc2)cc1N1C(=O)CN(S(=O)(=O)c2ccc(-c3[c-]cc(F)cc3F)nc2)C[C@H]1C1CCCCC1,579,68.4
170382405,COc1cc(C(O)=NC[C@@](O)(c2ccccc2)c2cc(N3C(=O)CC[C@H]3C(=N)O)cc(-c3[c-]c(Cl)c(F)cc3F)n2)cc2cn(C3CC3)nc12,580,68.4
89556713,O=C(O)c1sc(-c2ccccc2)cc1N1C(=O)CN(S(=O)(=O)c2ccc(-c3[c-]cc(F)cc3F)nc2)CC1C1CCCCC1,579,68.4
155610544,[2H]C([2H])(c1cc(-c2[c-]cc(F)cc2F)ncc1[Ge](C)(C)C)C(C)C,497,68.3
81869453,Nc1cccnc1-c1[c-]cc(F)cc1F,529,68.3
59645886,[C-]#[N+]c1c(F)c[c-]c(-c2cccc(C(C)(C)c3cccc(C(=O)c4ccc(F)cc4F)n3)n2)c1F,543,68.3
121375190,COc1[c-]c(-c2cc(N)c(Cl)c(OC(=O)O)n2)c(F)cc1F,520,68.3
58831117,CC(C)(c1cc(N2c3ccccc3-c3ccccc3-c3ccccc32)cc(-c2[c-]cc(F)cc2F)n1)c1cc(N2c3ccccc3-c3ccccc3-c3ccccc32)cc(-c2ccc(F)cc2F)n1,546,68.2
